FSTR_LOOPGROUPID,FDT_TIME,FSTR_VALIDITY,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY
ZHWX33(1),2019/11/4 4:29,valid,0,0,0
ZHWX33(1),2019/11/4 13:43,valid,6,78,7
ZHWX33(1),2019/11/4 13:45,valid,6,78,7
ZHWX33(1),2019/11/4 13:39,valid,6,77,7
ZHWX33(1),2019/11/4 13:42,valid,6,74,8
ZHWX33(1),2019/11/4 3:19,valid,0,0,0
ZHWX33(1),2019/11/4 3:10,valid,0,0,0
ZHWX33(1),2019/11/4 3:12,valid,0,0,0
ZHWX33(1),2019/11/4 3:12,valid,0,0,0
ZHWX33(1),2019/11/4 3:11,valid,1,76,1
ZHWX33(1),2019/11/4 3:14,valid,0,0,0
ZHWX33(1),2019/11/4 3:13,valid,0,0,0
ZHWX33(1),2019/11/4 3:13,valid,0,0,0
ZHWX33(1),2019/11/4 3:14,valid,1,84,1
ZHWX33(1),2019/11/4 9:10,valid,7,78,7
ZHWX33(1),2019/11/4 4:31,valid,1,74,1
ZHWX33(1),2019/11/4 4:26,valid,1,74,1
ZHWX33(1),2019/11/4 4:24,valid,0,0,0
ZHWX33(1),2019/11/4 4:30,valid,0,0,0
ZHWX33(1),2019/11/4 4:28,valid,0,0,0
ZHWX33(1),2019/11/4 3:11,valid,0,0,0
ZHWX33(1),2019/11/4 3:12,valid,0,0,0
ZHWX33(1),2019/11/4 3:13,valid,0,0,0
ZHWX33(1),2019/11/4 3:15,valid,0,0,0
ZHWX33(1),2019/11/4 3:10,valid,0,0,0
ZHWX33(1),2019/11/4 21:06,valid,10,65,14
ZHWX33(1),2019/11/4 21:08,valid,9,72,11
ZHWX33(1),2019/11/4 21:10,valid,8,73,9
ZHWX33(1),2019/11/4 21:18,valid,7,72,10
ZHWX33(1),2019/11/4 21:21,valid,9,75,11
ZHWX33(1),2019/11/4 21:23,valid,7,77,8
ZHWX33(1),2019/11/4 21:33,valid,13,68,17
ZHWX33(1),2019/11/4 21:36,valid,7,75,7
ZHWX33(1),2019/11/4 21:38,valid,7,74,9
ZHWX33(1),2019/11/4 21:44,valid,4,75,4
ZHWX33(1),2019/11/4 21:46,valid,5,75,6
ZHWX33(1),2019/11/4 21:47,valid,4,81,4
ZHWX33(1),2019/11/4 21:49,valid,11,77,12
ZHWX33(1),2019/11/4 21:40,valid,6,73,6
ZHWX33(1),2019/11/4 11:35,valid,4,74,5
ZHWX33(1),2019/11/4 11:34,valid,4,81,4
ZHWX33(1),2019/11/4 11:28,valid,6,77,6
ZHWX33(1),2019/11/4 11:30,valid,6,77,7
ZHWX33(1),2019/11/4 11:33,valid,5,74,6
ZHWX33(1),2019/11/4 11:35,valid,5,75,6
ZHWX33(1),2019/11/4 11:27,valid,6,84,6
ZHWX33(1),2019/11/4 11:29,valid,12,70,13
ZHWX33(1),2019/11/4 11:32,valid,6,71,8
ZHWX33(1),2019/11/4 11:34,valid,6,73,7
ZHWX33(1),2019/11/4 11:28,valid,3,81,3
ZHWX33(1),2019/11/4 11:31,valid,6,78,7
ZHWX33(1),2019/11/4 16:40,valid,4,81,3
ZHWX33(1),2019/11/4 16:41,valid,8,68,10
ZHWX33(1),2019/11/4 16:39,valid,10,70,13
ZHWX33(1),2019/11/4 16:42,valid,11,71,13
ZHWX33(1),2019/11/4 16:38,valid,7,77,8
ZHWX33(1),2019/11/4 1:54,valid,0,0,0
ZHWX33(1),2019/11/4 1:52,valid,0,0,0
ZHWX33(1),2019/11/4 1:53,valid,0,0,0
ZHWX33(1),2019/11/4 1:51,valid,1,86,1
ZHWX33(1),2019/11/4 1:52,valid,0,0,0
ZHWX33(1),2019/11/4 1:55,valid,1,86,1
ZHWX33(1),2019/11/4 1:54,valid,1,81,1
ZHWX33(1),2019/11/4 0:42,valid,1,77,1
ZHWX33(1),2019/11/4 0:42,valid,1,89,1
ZHWX33(1),2019/11/4 0:43,valid,1,72,1
ZHWX33(1),2019/11/4 0:43,valid,0,0,0
ZHWX33(1),2019/11/4 0:48,valid,1,103,1
ZHWX33(1),2019/11/4 0:49,valid,1,72,1
ZHWX33(1),2019/11/4 0:45,valid,0,0,0
ZHWX33(1),2019/11/4 2:02,valid,0,0,0
ZHWX33(1),2019/11/4 2:02,valid,0,0,0
ZHWX33(1),2019/11/4 2:01,valid,2,76,2
ZHWX33(1),2019/11/4 1:57,valid,0,0,0
ZHWX33(1),2019/11/4 0:47,valid,1,58,1
ZHWX33(1),2019/11/4 0:46,valid,1,79,1
ZHWX33(1),2019/11/4 0:44,valid,1,81,1
ZHWX33(1),2019/11/4 8:01,valid,4,77,4
ZHWX33(1),2019/11/4 7:58,valid,13,75,14
ZHWX33(1),2019/11/4 7:59,valid,7,80,7
ZHWX33(1),2019/11/4 8:00,valid,8,79,8
ZHWX33(1),2019/11/4 8:06,valid,9,74,9
ZHWX33(1),2019/11/4 8:06,valid,7,74,8
ZHWX33(1),2019/11/4 8:07,valid,10,74,12
ZHWX33(1),2019/11/4 8:06,valid,5,72,7
ZHWX33(1),2019/11/4 8:07,valid,6,76,7
ZHWX33(1),2019/11/4 8:30,valid,5,74,6
ZHWX33(1),2019/11/4 8:18,valid,8,77,9
ZHWX33(1),2019/11/4 8:31,valid,9,71,10
ZHWX33(1),2019/11/4 8:31,valid,11,77,12
ZHWX33(1),2019/11/4 8:22,valid,6,77,7
ZHWX33(1),2019/11/4 14:30,valid,13,69,16
ZHWX33(1),2019/11/4 14:35,valid,9,71,10
ZHWX33(1),2019/11/4 6:56,valid,11,39,24
ZHWX33(1),2019/11/4 6:56,valid,9,40,20
ZHWX33(1),2019/11/4 6:57,valid,8,45,17
ZHWX33(1),2019/11/4 6:57,valid,9,40,21
ZHWX33(1),2019/11/4 6:55,valid,8,36,19
ZHWX33(1),2019/11/4 7:02,valid,6,59,8
ZHWX33(1),2019/11/4 7:02,valid,9,70,11
ZHWX33(1),2019/11/4 7:03,valid,12,65,15
ZHWX33(1),2019/11/4 7:03,valid,8,65,12
ZHWX33(1),2019/11/4 7:03,valid,9,62,15
ZHWX33(1),2019/11/4 7:00,valid,10,25,35
ZHWX33(1),2019/11/4 6:59,valid,8,37,19
ZHWX33(1),2019/11/4 7:01,valid,10,38,23
ZHWX33(1),2019/11/4 7:00,valid,12,28,35
ZHWX33(1),2019/11/4 14:43,valid,4,78,6
ZHWX33(1),2019/11/4 14:46,valid,7,76,9
ZHWX33(1),2019/11/4 14:29,valid,9,75,10
ZHWX33(1),2019/11/4 14:31,valid,8,75,9
ZHWX33(1),2019/11/4 14:36,valid,9,79,10
ZHWX33(1),2019/11/4 14:39,valid,10,71,11
ZHWX33(1),2019/11/4 14:41,valid,7,71,8
ZHWX33(1),2019/11/4 14:34,valid,8,73,9
ZHWX33(1),2019/11/4 14:45,valid,7,79,8
ZHWX33(1),2019/11/4 10:22,valid,13,64,16
ZHWX33(1),2019/11/4 10:20,valid,8,72,10
ZHWX33(1),2019/11/4 10:19,valid,9,72,10
ZHWX33(1),2019/11/4 10:23,valid,10,74,12
ZHWX33(1),2019/11/4 10:18,valid,9,72,11
ZHWX33(1),2019/11/4 23:59,valid,0,0,0
ZHWX33(1),2019/11/4 23:58,valid,3,80,3
ZHWX33(1),2019/11/4 23:59,valid,1,72,1
ZHWX33(1),2019/11/4 16:33,valid,9,79,9
ZHWX33(1),2019/11/4 16:34,valid,3,88,3
ZHWX33(1),2019/11/4 16:34,valid,5,70,6
ZHWX33(1),2019/11/4 16:33,valid,1,84,1
ZHWX33(1),2019/11/4 16:34,valid,4,78,5
ZHWX33(1),2019/11/4 10:20,valid,12,71,15
ZHWX33(1),2019/11/4 10:22,valid,9,73,10
ZHWX33(1),2019/11/4 10:23,valid,9,70,11
ZHWX33(1),2019/11/4 10:19,valid,7,77,8
ZHWX33(1),2019/11/4 10:29,valid,7,71,9
ZHWX33(1),2019/11/4 10:29,valid,8,74,9
ZHWX33(1),2019/11/4 10:29,valid,8,76,9
ZHWX33(1),2019/11/4 10:28,valid,9,73,11
ZHWX33(1),2019/11/4 16:35,valid,8,82,8
ZHWX33(1),2019/11/4 16:35,valid,4,74,5
ZHWX33(1),2019/11/4 16:20,valid,5,79,4
ZHWX33(1),2019/11/4 16:23,valid,10,74,11
ZHWX33(1),2019/11/4 16:25,valid,8,72,10
ZHWX33(1),2019/11/4 14:21,valid,5,78,5
ZHWX33(1),2019/11/4 14:20,valid,9,71,10
ZHWX33(1),2019/11/4 14:19,valid,3,79,4
ZHWX33(1),2019/11/4 14:21,valid,5,72,6
ZHWX33(1),2019/11/4 14:20,valid,6,67,8
ZHWX33(1),2019/11/4 14:19,valid,3,78,4
ZHWX33(1),2019/11/4 14:20,valid,2,71,3
ZHWX33(1),2019/11/4 14:19,valid,9,76,11
ZHWX33(1),2019/11/4 12:46,valid,6,82,7
ZHWX33(1),2019/11/4 12:40,valid,6,78,7
ZHWX33(1),2019/11/4 12:43,valid,8,78,9
ZHWX33(1),2019/11/4 12:45,valid,7,80,7
ZHWX33(1),2019/11/4 16:17,valid,8,73,12
ZHWX33(1),2019/11/4 16:27,valid,5,84,5
ZHWX33(1),2019/11/4 16:15,valid,6,79,6
ZHWX33(1),2019/11/4 20:54,valid,12,78,12
ZHWX33(1),2019/11/4 20:51,valid,6,67,8
ZHWX33(1),2019/11/4 21:00,valid,11,72,11
ZHWX33(1),2019/11/4 20:57,valid,9,71,11
ZHWX33(1),2019/11/4 20:50,valid,8,71,9
ZHWX33(1),2019/11/4 20:59,valid,9,70,11
ZHWX33(1),2019/11/4 20:12,valid,8,74,9
ZHWX33(1),2019/11/4 20:56,valid,10,73,13
ZHWX33(1),2019/11/4 20:50,valid,10,74,11
ZHWX33(1),2019/11/4 20:58,valid,10,76,11
ZHWX33(1),2019/11/4 20:57,valid,11,69,14
ZHWX33(1),2019/11/4 20:58,valid,9,77,10
ZHWX33(1),2019/11/4 20:51,valid,5,74,5
ZHWX33(1),2019/11/4 5:39,valid,1,71,1
ZHWX33(1),2019/11/4 5:41,valid,1,84,1
ZHWX33(1),2019/11/4 5:38,valid,2,68,3
ZHWX33(1),2019/11/4 5:40,valid,4,78,4
ZHWX33(1),2019/11/4 5:39,valid,1,84,2
ZHWX33(1),2019/11/4 5:41,valid,4,75,4
ZHWX33(1),2019/11/4 5:38,valid,2,78,2
ZHWX33(1),2019/11/4 5:40,valid,5,81,5
ZHWX33(1),2019/11/4 16:53,valid,7,83,7
ZHWX33(1),2019/11/4 17:00,valid,1,96,1
ZHWX33(1),2019/11/4 16:47,valid,5,75,6
ZHWX33(1),2019/11/4 16:50,valid,7,78,8
ZHWX33(1),2019/11/4 5:37,valid,5,85,5
ZHWX33(1),2019/11/4 5:39,valid,1,86,1
ZHWX33(1),2019/11/4 5:42,valid,3,84,3
ZHWX33(1),2019/11/4 5:44,valid,3,84,3
ZHWX33(1),2019/11/4 16:57,valid,8,78,9
ZHWX33(1),2019/11/4 16:59,valid,7,77,7
ZHWX33(1),2019/11/4 16:59,valid,7,81,8
ZHWX33(1),2019/11/4 17:01,valid,3,76,3
ZHWX33(1),2019/11/4 16:52,valid,8,76,9
ZHWX33(1),2019/11/4 16:56,valid,12,74,13
ZHWX33(1),2019/11/4 16:46,valid,7,76,7
ZHWX33(1),2019/11/4 16:49,valid,7,77,8
ZHWX33(1),2019/11/4 16:50,valid,5,71,6
ZHWX33(1),2019/11/4 16:54,valid,10,75,11
ZHWX33(1),2019/11/4 17:01,valid,5,83,5
ZHWX33(1),2019/11/4 20:04,valid,5,78,5
ZHWX33(1),2019/11/4 20:09,valid,5,77,5
ZHWX33(1),2019/11/4 19:56,valid,2,81,3
ZHWX33(1),2019/11/4 19:59,valid,6,72,6
ZHWX33(1),2019/11/4 20:01,valid,6,70,7
ZHWX33(1),2019/11/4 20:02,valid,4,85,4
ZHWX33(1),2019/11/4 20:03,valid,4,81,4
ZHWX33(1),2019/11/4 20:05,valid,5,70,6
ZHWX33(1),2019/11/4 20:08,valid,6,79,6
ZHWX33(1),2019/11/4 19:55,valid,5,77,6
ZHWX33(1),2019/11/4 3:14,valid,1,74,1
ZHWX33(1),2019/11/4 3:11,valid,0,0,0
ZHWX33(1),2019/11/4 3:15,valid,0,0,0
ZHWX33(1),2019/11/4 3:25,valid,0,0,0
ZHWX33(1),2019/11/4 18:42,valid,4,79,4
ZHWX33(1),2019/11/4 18:55,valid,6,80,6
ZHWX33(1),2019/11/4 18:54,valid,6,74,7
ZHWX33(1),2019/11/4 19:01,valid,10,77,11
ZHWX33(1),2019/11/4 19:05,valid,7,79,8
ZHWX33(1),2019/11/4 18:56,valid,6,80,6
ZHWX33(1),2019/11/4 19:05,valid,4,83,5
ZHWX33(1),2019/11/4 18:53,valid,7,78,9
ZHWX33(1),2019/11/4 4:35,valid,0,0,0
ZHWX33(1),2019/11/4 3:26,valid,0,0,0
ZHWX33(1),2019/11/4 3:26,valid,0,0,0
ZHWX33(1),2019/11/4 3:22,valid,0,0,0
ZHWX33(1),2019/11/4 3:21,valid,0,0,0
ZHWX33(1),2019/11/4 3:23,valid,1,81,1
ZHWX33(1),2019/11/4 3:22,valid,0,0,0
ZHWX33(1),2019/11/4 19:58,valid,7,86,7
ZHWX33(1),2019/11/4 20:00,valid,4,76,5
ZHWX33(1),2019/11/4 20:07,valid,8,77,8
ZHWX33(1),2019/11/4 19:54,valid,2,76,3
ZHWX33(1),2019/11/4 19:00,valid,10,82,10
ZHWX33(1),2019/11/4 18:56,valid,7,75,7
ZHWX33(1),2019/11/4 18:58,valid,9,74,11
ZHWX33(1),2019/11/4 19:02,valid,6,85,6
ZHWX33(1),2019/11/4 18:52,valid,10,79,12
ZHWX33(1),2019/11/4 18:54,valid,6,81,6
ZHWX33(1),2019/11/4 4:36,valid,2,76,2
ZHWX33(1),2019/11/4 4:35,valid,0,0,0
ZHWX33(1),2019/11/4 4:32,valid,2,79,2
ZHWX33(1),2019/11/4 4:33,valid,0,0,0
ZHWX33(1),2019/11/4 4:34,valid,1,79,1
ZHWX33(1),2019/11/4 4:33,valid,1,89,1
ZHWX33(1),2019/11/4 4:35,valid,0,0,0
ZHWX33(1),2019/11/4 4:34,valid,0,0,0
ZHWX33(1),2019/11/4 4:34,valid,1,92,1
ZHWX33(1),2019/11/4 4:32,valid,0,0,0
ZHWX33(1),2019/11/4 5:09,valid,2,80,2
ZHWX33(1),2019/11/4 9:25,valid,5,69,9
ZHWX33(1),2019/11/4 9:24,valid,11,75,12
ZHWX33(1),2019/11/4 9:15,valid,6,76,7
ZHWX33(1),2019/11/4 9:19,valid,12,71,14
ZHWX33(1),2019/11/4 9:22,valid,7,81,8
ZHWX33(1),2019/11/4 9:16,valid,9,67,11
ZHWX33(1),2019/11/4 9:18,valid,5,78,6
ZHWX33(1),2019/11/4 9:21,valid,7,77,7
ZHWX33(1),2019/11/4 17:38,valid,10,70,13
ZHWX33(1),2019/11/4 17:41,valid,7,42,14
ZHWX33(1),2019/11/4 17:51,valid,8,36,22
ZHWX33(1),2019/11/4 17:53,valid,7,29,23
ZHWX33(1),2019/11/4 13:44,valid,10,71,10
ZHWX33(1),2019/11/4 13:38,valid,10,70,11
ZHWX33(1),2019/11/4 13:46,valid,3,74,3
ZHWX33(1),2019/11/4 13:41,valid,10,71,12
ZHWX33(1),2019/11/4 13:43,valid,4,69,5
ZHWX33(1),2019/11/4 16:42,valid,5,73,6
ZHWX33(1),2019/11/4 16:39,valid,8,79,8
ZHWX33(1),2019/11/4 16:40,valid,7,69,8
ZHWX33(1),2019/11/4 9:15,valid,10,76,11
ZHWX33(1),2019/11/4 9:17,valid,6,78,6
ZHWX33(1),2019/11/4 9:20,valid,6,71,7
ZHWX33(1),2019/11/4 9:22,valid,7,69,8
ZHWX33(1),2019/11/4 9:16,valid,11,69,13
ZHWX33(1),2019/11/4 17:33,valid,7,81,8
ZHWX33(1),2019/11/4 17:35,valid,8,69,10
ZHWX33(1),2019/11/4 17:43,valid,4,24,21
ZHWX33(1),2019/11/4 17:45,valid,7,36,20
ZHWX33(1),2019/11/4 17:48,valid,7,23,36
ZHWX33(1),2019/11/4 17:56,valid,9,32,28
ZHWX33(1),2019/11/4 17:58,valid,7,56,11
ZHWX33(1),2019/11/4 17:37,valid,10,75,11
ZHWX33(1),2019/11/4 17:50,valid,6,34,23
ZHWX33(1),2019/11/4 13:45,valid,7,72,8
ZHWX33(1),2019/11/4 13:42,valid,7,75,8
ZHWX33(1),2019/11/4 13:40,valid,5,84,5
ZHWX33(1),2019/11/4 13:44,valid,10,72,13
ZHWX33(1),2019/11/4 13:39,valid,7,77,7
ZHWX33(1),2019/11/4 13:41,valid,6,77,6
ZHWX33(1),2019/11/4 13:43,valid,6,76,8
ZHWX33(1),2019/11/4 13:46,valid,4,81,5
ZHWX33(1),2019/11/4 13:40,valid,4,71,5
ZHWX33(1),2019/11/4 22:51,valid,6,79,7
ZHWX33(1),2019/11/4 22:50,valid,4,74,5
ZHWX33(1),2019/11/4 22:51,valid,2,72,2
ZHWX33(1),2019/11/4 22:51,valid,5,76,6
ZHWX33(1),2019/11/4 22:15,valid,5,75,6
ZHWX33(1),2019/11/4 22:17,valid,6,72,7
ZHWX33(1),2019/11/4 22:52,valid,7,78,7
ZHWX33(1),2019/11/4 22:52,valid,4,88,4
ZHWX33(1),2019/11/4 11:33,valid,4,87,4
ZHWX33(1),2019/11/4 11:27,valid,7,82,7
ZHWX33(1),2019/11/4 11:30,valid,7,73,9
ZHWX33(1),2019/11/4 11:32,valid,8,75,8
ZHWX33(1),2019/11/4 0:45,valid,0,0,0
ZHWX33(1),2019/11/4 0:48,valid,1,77,1
ZHWX33(1),2019/11/4 0:49,valid,1,76,1
ZHWX33(1),2019/11/4 0:44,valid,1,84,1
ZHWX33(1),2019/11/4 0:47,valid,1,81,1
ZHWX33(1),2019/11/4 22:52,valid,2,77,2
ZHWX33(1),2019/11/4 22:16,valid,10,78,10
ZHWX33(1),2019/11/4 22:47,valid,7,75,8
ZHWX33(1),2019/11/4 22:15,valid,2,74,2
ZHWX33(1),2019/11/4 22:53,valid,3,88,5
ZHWX33(1),2019/11/4 22:53,valid,5,77,4
ZHWX33(1),2019/11/4 22:17,valid,1,89,1
ZHWX33(1),2019/11/4 2:00,valid,0,0,0
ZHWX33(1),2019/11/4 1:59,valid,0,0,0
ZHWX33(1),2019/11/4 2:01,valid,1,89,1
ZHWX33(1),2019/11/4 2:00,valid,0,0,0
ZHWX33(1),2019/11/4 1:58,valid,0,0,0
ZHWX33(1),2019/11/4 0:46,valid,0,0,0
ZHWX33(1),2019/11/4 0:47,valid,1,77,2
ZHWX33(1),2019/11/4 0:45,valid,0,0,0
ZHWX33(1),2019/11/4 0:44,valid,3,79,3
ZHWX33(1),2019/11/4 0:46,valid,1,76,1
ZHWX33(1),2019/11/4 0:48,valid,0,0,0
ZHWX33(1),2019/11/4 0:49,valid,0,0,0
ZHWX33(1),2019/11/4 1:04,valid,0,0,0
ZHWX33(1),2019/11/4 1:05,valid,1,89,1
ZHWX33(1),2019/11/4 1:05,valid,2,77,2
ZHWX33(1),2019/11/4 11:34,valid,9,79,9
ZHWX33(1),2019/11/4 11:26,valid,7,75,8
ZHWX33(1),2019/11/4 11:29,valid,7,67,10
ZHWX33(1),2019/11/4 11:31,valid,2,79,2
ZHWX33(1),2019/11/4 11:33,valid,3,73,3
ZHWX33(1),2019/11/4 1:59,valid,0,0,0
ZHWX33(1),2019/11/4 2:02,valid,0,0,0
ZHWX33(1),2019/11/4 1:58,valid,0,0,0
ZHWX33(1),2019/11/4 2:00,valid,1,79,1
ZHWX33(1),2019/11/4 2:03,valid,1,79,1
ZHWX33(1),2019/11/4 1:59,valid,0,0,0
ZHWX33(1),2019/11/4 1:57,valid,1,71,1
ZHWX33(1),2019/11/4 2:01,valid,0,0,0
ZHWX33(1),2019/11/4 1:58,valid,0,0,0
ZHWX33(1),2019/11/4 11:42,valid,6,72,7
ZHWX33(1),2019/11/4 11:42,valid,7,78,9
ZHWX33(1),2019/11/4 8:30,valid,12,68,15
ZHWX33(1),2019/11/4 8:17,valid,3,78,3
ZHWX33(1),2019/11/4 8:29,valid,8,79,9
ZHWX33(1),2019/11/4 8:15,valid,6,75,8
ZHWX33(1),2019/11/4 8:12,valid,9,75,10
ZHWX33(1),2019/11/4 8:10,valid,10,76,11
ZHWX33(1),2019/11/4 8:14,valid,7,74,8
ZHWX33(1),2019/11/4 8:17,valid,6,70,7
ZHWX33(1),2019/11/4 8:09,valid,9,79,9
ZHWX33(1),2019/11/4 8:11,valid,5,77,6
ZHWX33(1),2019/11/4 8:13,valid,10,76,11
ZHWX33(1),2019/11/4 8:16,valid,7,77,7
ZHWX33(1),2019/11/4 8:10,valid,4,77,4
ZHWX33(1),2019/11/4 21:43,valid,7,75,8
ZHWX33(1),2019/11/4 21:45,valid,9,80,10
ZHWX33(1),2019/11/4 21:48,valid,4,76,5
ZHWX33(1),2019/11/4 21:39,valid,5,76,5
ZHWX33(1),2019/11/4 21:42,valid,8,66,9
ZHWX33(1),2019/11/4 21:44,valid,10,77,11
ZHWX33(1),2019/11/4 7:01,valid,10,33,24
ZHWX33(1),2019/11/4 7:00,valid,9,26,32
ZHWX33(1),2019/11/4 7:02,valid,10,65,14
ZHWX33(1),2019/11/4 6:58,valid,9,45,19
ZHWX33(1),2019/11/4 7:01,valid,10,45,20
ZHWX33(1),2019/11/4 6:59,valid,9,34,27
ZHWX33(1),2019/11/4 6:59,valid,9,43,20
ZHWX33(1),2019/11/4 7:09,valid,8,72,10
ZHWX33(1),2019/11/4 21:47,valid,7,77,8
ZHWX33(1),2019/11/4 21:49,valid,5,76,6
ZHWX33(1),2019/11/4 21:38,valid,11,71,13
ZHWX33(1),2019/11/4 21:41,valid,9,74,11
ZHWX33(1),2019/11/4 7:08,valid,8,70,9
ZHWX33(1),2019/11/4 7:08,valid,7,72,9
ZHWX33(1),2019/11/4 7:09,valid,9,70,11
ZHWX33(1),2019/11/4 7:06,valid,11,70,13
ZHWX33(1),2019/11/4 10:35,valid,9,71,10
ZHWX33(1),2019/11/4 10:36,valid,7,75,8
ZHWX33(1),2019/11/4 10:36,valid,7,70,10
ZHWX33(1),2019/11/4 10:32,valid,8,72,10
ZHWX33(1),2019/11/4 10:34,valid,10,67,13
ZHWX33(1),2019/11/4 10:31,valid,7,70,8
ZHWX33(1),2019/11/4 10:33,valid,7,79,7
ZHWX33(1),2019/11/4 10:32,valid,7,72,9
ZHWX33(1),2019/11/4 10:35,valid,6,78,8
ZHWX33(1),2019/11/4 10:31,valid,2,73,3
ZHWX33(1),2019/11/4 10:34,valid,7,78,8
ZHWX33(1),2019/11/4 10:36,valid,8,70,10
ZHWX33(1),2019/11/4 10:33,valid,10,70,13
ZHWX33(1),2019/11/4 14:30,valid,10,71,12
ZHWX33(1),2019/11/4 14:38,valid,7,74,8
ZHWX33(1),2019/11/4 14:40,valid,9,74,9
ZHWX33(1),2019/11/4 14:43,valid,5,75,5
ZHWX33(1),2019/11/4 14:50,valid,7,77,8
ZHWX33(1),2019/11/4 14:32,valid,4,79,5
