FSTR_LOOPGROUPID,FDT_TIME,FSTR_VALIDITY,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY
ZHWX35(1),2019-11-04 03:15:20,valid,1,74,1
ZHWX35(1),2019-11-04 03:10:40,valid,1,83,1
ZHWX35(1),2019-11-04 03:12:00,valid,0,0,0
ZHWX35(1),2019-11-04 03:12:40,valid,0,0,0
ZHWX35(1),2019-11-04 03:11:00,valid,0,0,0
ZHWX35(1),2019-11-04 03:13:00,valid,0,0,0
ZHWX35(1),2019-11-04 04:31:20,valid,1,83,1
ZHWX35(1),2019-11-04 04:26:40,valid,1,74,1
ZHWX35(1),2019-11-04 04:29:00,valid,0,0,0
ZHWX35(1),2019-11-04 04:24:20,valid,0,0,0
ZHWX35(1),2019-11-04 03:14:20,valid,0,0,0
ZHWX35(1),2019-11-04 03:13:40,valid,0,0,0
ZHWX35(1),2019-11-04 03:14:00,valid,0,0,0
ZHWX35(1),2019-11-04 03:11:20,valid,0,0,0
ZHWX35(1),2019-11-04 03:13:20,valid,0,0,0
ZHWX35(1),2019-11-04 21:11:40,valid,10,67,12
ZHWX35(1),2019-11-04 21:14:00,valid,8,74,9
ZHWX35(1),2019-11-04 21:24:20,valid,11,69,11
ZHWX35(1),2019-11-04 21:26:40,valid,5,80,5
ZHWX35(1),2019-11-04 21:29:00,valid,4,79,4
ZHWX35(1),2019-11-04 21:48:00,valid,6,75,6
ZHWX35(1),2019-11-04 21:39:20,valid,11,75,11
ZHWX35(1),2019-11-04 21:50:20,valid,5,72,5
ZHWX35(1),2019-11-04 21:41:40,valid,10,69,11
ZHWX35(1),2019-11-04 21:44:00,valid,5,78,6
ZHWX35(1),2019-11-04 21:46:20,valid,8,73,8
ZHWX35(1),2019-11-04 11:35:00,valid,3,78,3
ZHWX35(1),2019-11-04 11:27:00,valid,6,79,6
ZHWX35(1),2019-11-04 11:29:20,valid,1,78,1
ZHWX35(1),2019-11-04 11:31:40,valid,3,73,5
ZHWX35(1),2019-11-04 11:34:00,valid,4,73,4
ZHWX35(1),2019-11-04 11:28:20,valid,6,86,7
ZHWX35(1),2019-11-04 11:30:40,valid,10,71,11
ZHWX35(1),2019-11-04 11:33:00,valid,8,79,8
ZHWX35(1),2019-11-04 11:35:20,valid,8,76,8
ZHWX35(1),2019-11-04 11:27:20,valid,6,73,5
ZHWX35(1),2019-11-04 11:29:40,valid,8,70,9
ZHWX35(1),2019-11-04 11:32:00,valid,5,77,5
ZHWX35(1),2019-11-04 21:47:00,valid,3,76,3
ZHWX35(1),2019-11-04 11:34:20,valid,3,79,3
ZHWX35(1),2019-11-04 11:28:40,valid,7,76,7
ZHWX35(1),2019-11-04 16:43:20,valid,10,69,11
ZHWX35(1),2019-11-04 16:39:20,valid,8,75,8
ZHWX35(1),2019-11-04 16:40:40,valid,4,75,4
ZHWX35(1),2019-11-04 16:41:40,valid,6,75,6
ZHWX35(1),2019-11-04 01:54:40,valid,1,78,1
ZHWX35(1),2019-11-04 01:52:20,valid,3,98,2
ZHWX35(1),2019-11-04 01:57:00,valid,1,89,1
ZHWX35(1),2019-11-04 01:53:40,valid,0,0,0
ZHWX35(1),2019-11-04 01:51:20,valid,0,0,0
ZHWX35(1),2019-11-04 01:55:00,valid,0,0,0
ZHWX35(1),2019-11-04 01:52:40,valid,0,0,0
ZHWX35(1),2019-11-04 02:02:40,valid,1,78,1
ZHWX35(1),2019-11-04 00:43:00,valid,1,89,1
ZHWX35(1),2019-11-04 00:42:40,valid,0,0,0
ZHWX35(1),2019-11-04 00:43:20,valid,1,78,1
ZHWX35(1),2019-11-04 00:43:40,valid,1,74,1
ZHWX35(1),2019-11-04 00:48:40,valid,1,74,1
ZHWX35(1),2019-11-04 00:49:00,valid,1,74,1
ZHWX35(1),2019-11-04 00:49:40,valid,1,74,1
ZHWX35(1),2019-11-04 02:02:00,valid,1,83,1
ZHWX35(1),2019-11-04 02:02:20,valid,2,83,2
ZHWX35(1),2019-11-04 02:00:00,valid,2,102,1
ZHWX35(1),2019-11-04 00:48:00,valid,0,0,0
ZHWX35(1),2019-11-04 00:47:40,valid,1,78,1
ZHWX35(1),2019-11-04 00:45:20,valid,1,78,1
ZHWX35(1),2019-11-04 00:49:20,valid,1,102,1
ZHWX35(1),2019-11-04 00:44:20,valid,0,0,0
ZHWX35(1),2019-11-04 00:46:40,valid,0,0,0
ZHWX35(1),2019-11-04 07:55:40,valid,5,69,7
ZHWX35(1),2019-11-04 07:58:00,valid,7,75,7
ZHWX35(1),2019-11-04 08:01:20,valid,8,71,8
ZHWX35(1),2019-11-04 08:07:20,valid,7,71,8
ZHWX35(1),2019-11-04 08:06:20,valid,6,76,6
ZHWX35(1),2019-11-04 08:07:00,valid,11,66,13
ZHWX35(1),2019-11-04 08:06:40,valid,3,73,3
ZHWX35(1),2019-11-04 08:06:00,valid,9,79,8
ZHWX35(1),2019-11-04 08:29:40,valid,4,84,4
ZHWX35(1),2019-11-04 08:30:40,valid,6,76,6
ZHWX35(1),2019-11-04 08:18:00,valid,7,73,7
ZHWX35(1),2019-11-04 08:22:20,valid,4,79,4
ZHWX35(1),2019-11-04 08:31:20,valid,8,75,8
ZHWX35(1),2019-11-04 08:29:20,valid,7,76,7
ZHWX35(1),2019-11-04 14:44:20,valid,7,75,8
ZHWX35(1),2019-11-04 14:30:00,valid,6,79,7
ZHWX35(1),2019-11-04 14:35:00,valid,6,74,7
ZHWX35(1),2019-11-04 14:37:20,valid,7,73,7
ZHWX35(1),2019-11-04 14:39:40,valid,10,77,11
ZHWX35(1),2019-11-04 06:56:20,valid,8,45,15
ZHWX35(1),2019-11-04 06:56:40,valid,10,48,16
ZHWX35(1),2019-11-04 07:02:40,valid,13,41,22
ZHWX35(1),2019-11-04 07:02:20,valid,8,52,13
ZHWX35(1),2019-11-04 07:03:00,valid,12,42,23
ZHWX35(1),2019-11-04 07:03:20,valid,12,41,23
ZHWX35(1),2019-11-04 07:00:00,valid,11,46,20
ZHWX35(1),2019-11-04 14:42:00,valid,6,72,6
ZHWX35(1),2019-11-04 14:32:20,valid,6,76,6
ZHWX35(1),2019-11-04 14:46:00,valid,7,73,7
ZHWX35(1),2019-11-04 14:29:00,valid,5,78,5
ZHWX35(1),2019-11-04 14:39:00,valid,9,65,11
ZHWX35(1),2019-11-04 14:41:20,valid,7,76,8
ZHWX35(1),2019-11-04 14:43:40,valid,5,75,5
ZHWX35(1),2019-11-04 10:20:00,valid,11,71,13
ZHWX35(1),2019-11-04 10:21:40,valid,9,73,10
ZHWX35(1),2019-11-04 10:22:40,valid,8,74,8
ZHWX35(1),2019-11-04 10:19:00,valid,10,63,12
ZHWX35(1),2019-11-04 23:59:00,valid,2,76,2
ZHWX35(1),2019-11-04 23:58:00,valid,3,79,3
ZHWX35(1),2019-11-04 16:34:00,valid,12,76,12
ZHWX35(1),2019-11-04 16:33:20,valid,5,73,5
ZHWX35(1),2019-11-04 16:33:00,valid,6,69,7
ZHWX35(1),2019-11-04 16:34:20,valid,3,82,3
ZHWX35(1),2019-11-04 16:33:40,valid,8,75,8
ZHWX35(1),2019-11-04 10:23:40,valid,10,65,13
ZHWX35(1),2019-11-04 10:18:00,valid,8,76,8
ZHWX35(1),2019-11-04 10:20:20,valid,7,74,8
ZHWX35(1),2019-11-04 10:22:00,valid,9,69,11
ZHWX35(1),2019-11-04 10:23:00,valid,4,72,4
ZHWX35(1),2019-11-04 10:28:40,valid,10,67,12
ZHWX35(1),2019-11-04 10:29:20,valid,10,66,12
ZHWX35(1),2019-11-04 10:29:40,valid,8,66,9
ZHWX35(1),2019-11-04 10:29:00,valid,9,67,12
ZHWX35(1),2019-11-04 23:59:20,valid,3,79,3
ZHWX35(1),2019-11-04 16:34:40,valid,3,85,3
ZHWX35(1),2019-11-04 16:35:00,valid,5,78,5
ZHWX35(1),2019-11-04 16:13:40,valid,7,78,7
ZHWX35(1),2019-11-04 16:16:00,valid,8,79,8
ZHWX35(1),2019-11-04 16:26:20,valid,8,75,8
ZHWX35(1),2019-11-04 16:28:40,valid,9,81,9
ZHWX35(1),2019-11-04 14:20:00,valid,5,69,6
ZHWX35(1),2019-11-04 14:21:00,valid,11,68,15
ZHWX35(1),2019-11-04 14:19:00,valid,7,76,8
ZHWX35(1),2019-11-04 14:20:20,valid,5,73,6
ZHWX35(1),2019-11-04 14:21:20,valid,2,78,3
ZHWX35(1),2019-11-04 14:19:20,valid,5,80,6
ZHWX35(1),2019-11-04 14:21:40,valid,6,73,6
ZHWX35(1),2019-11-04 14:20:40,valid,11,67,12
ZHWX35(1),2019-11-04 12:39:20,valid,9,71,9
ZHWX35(1),2019-11-04 12:41:40,valid,6,74,6
ZHWX35(1),2019-11-04 12:44:00,valid,2,80,2
ZHWX35(1),2019-11-04 12:46:20,valid,7,76,7
ZHWX35(1),2019-11-04 12:40:40,valid,5,77,5
ZHWX35(1),2019-11-04 16:18:20,valid,12,71,13
ZHWX35(1),2019-11-04 16:20:40,valid,11,77,11
ZHWX35(1),2019-11-04 16:23:00,valid,8,71,9
ZHWX35(1),2019-11-04 16:15:00,valid,5,70,7
ZHWX35(1),2019-11-04 20:57:20,valid,13,70,14
ZHWX35(1),2019-11-04 20:58:00,valid,8,69,9
ZHWX35(1),2019-11-04 20:51:20,valid,7,62,10
ZHWX35(1),2019-11-04 20:50:20,valid,7,74,7
ZHWX35(1),2019-11-04 20:57:40,valid,12,62,16
ZHWX35(1),2019-11-04 21:00:20,valid,11,72,11
ZHWX35(1),2019-11-04 20:56:40,valid,13,70,15
ZHWX35(1),2019-11-04 20:59:00,valid,8,71,10
ZHWX35(1),2019-11-04 20:50:40,valid,8,77,8
ZHWX35(1),2019-11-04 20:57:00,valid,8,68,10
ZHWX35(1),2019-11-04 20:58:40,valid,7,71,9
ZHWX35(1),2019-11-04 20:58:20,valid,10,74,11
ZHWX35(1),2019-11-04 05:39:00,valid,2,70,2
ZHWX35(1),2019-11-04 05:41:20,valid,3,77,3
ZHWX35(1),2019-11-04 05:38:00,valid,8,81,7
ZHWX35(1),2019-11-04 05:40:20,valid,3,83,3
ZHWX35(1),2019-11-04 05:41:40,valid,4,77,4
ZHWX35(1),2019-11-04 05:39:20,valid,2,80,2
ZHWX35(1),2019-11-04 16:51:40,valid,5,78,5
ZHWX35(1),2019-11-04 16:54:20,valid,11,81,11
ZHWX35(1),2019-11-04 16:58:40,valid,9,70,9
ZHWX35(1),2019-11-04 17:00:00,valid,5,78,6
ZHWX35(1),2019-11-04 16:44:40,valid,10,74,10
ZHWX35(1),2019-11-04 05:38:20,valid,1,78,1
ZHWX35(1),2019-11-04 05:40:40,valid,1,95,1
ZHWX35(1),2019-11-04 05:37:20,valid,3,82,3
ZHWX35(1),2019-11-04 05:39:40,valid,3,74,3
ZHWX35(1),2019-11-04 05:42:00,valid,1,78,1
ZHWX35(1),2019-11-04 05:45:20,valid,1,78,2
ZHWX35(1),2019-11-04 16:47:40,valid,7,76,7
ZHWX35(1),2019-11-04 16:50:00,valid,8,73,8
ZHWX35(1),2019-11-04 16:53:20,valid,7,74,8
ZHWX35(1),2019-11-04 16:59:00,valid,7,69,11
ZHWX35(1),2019-11-04 16:50:40,valid,6,72,6
ZHWX35(1),2019-11-04 16:55:20,valid,8,76,8
ZHWX35(1),2019-11-04 16:59:40,valid,9,76,9
ZHWX35(1),2019-11-04 17:00:40,valid,1,78,1
ZHWX35(1),2019-11-04 19:58:00,valid,10,67,12
ZHWX35(1),2019-11-04 05:45:00,valid,3,73,3
ZHWX35(1),2019-11-04 20:01:40,valid,5,79,5
ZHWX35(1),2019-11-04 20:04:40,valid,4,78,4
ZHWX35(1),2019-11-04 20:00:20,valid,6,75,6
ZHWX35(1),2019-11-04 20:06:40,valid,11,72,12
ZHWX35(1),2019-11-04 19:56:40,valid,7,80,7
ZHWX35(1),2019-11-04 03:12:20,valid,0,0,0
ZHWX35(1),2019-11-04 03:15:00,valid,0,0,0
ZHWX35(1),2019-11-04 03:10:20,valid,0,0,0
ZHWX35(1),2019-11-04 03:11:40,valid,1,64,1
ZHWX35(1),2019-11-04 03:14:40,valid,1,87,1
ZHWX35(1),2019-11-04 18:43:40,valid,8,75,9
ZHWX35(1),2019-11-04 18:52:40,valid,10,69,12
ZHWX35(1),2019-11-04 18:59:20,valid,10,69,12
ZHWX35(1),2019-11-04 19:01:40,valid,11,71,12
ZHWX35(1),2019-11-04 19:02:20,valid,6,74,6
ZHWX35(1),2019-11-04 18:57:20,valid,6,75,7
ZHWX35(1),2019-11-04 18:54:00,valid,8,70,10
ZHWX35(1),2019-11-04 19:01:00,valid,12,69,13
ZHWX35(1),2019-11-04 04:35:40,valid,0,0,0
ZHWX35(1),2019-11-04 03:25:40,valid,0,0,0
ZHWX35(1),2019-11-04 03:26:00,valid,0,0,0
ZHWX35(1),2019-11-04 03:22:20,valid,0,0,0
ZHWX35(1),2019-11-04 03:24:40,valid,0,0,0
ZHWX35(1),2019-11-04 03:23:40,valid,0,0,0
ZHWX35(1),2019-11-04 03:21:20,valid,0,0,0
ZHWX35(1),2019-11-04 19:59:20,valid,4,82,4
ZHWX35(1),2019-11-04 20:05:40,valid,9,76,9
ZHWX35(1),2019-11-04 20:08:00,valid,3,74,4
ZHWX35(1),2019-11-04 19:55:40,valid,3,74,3
ZHWX35(1),2019-11-04 20:03:20,valid,3,75,3
ZHWX35(1),2019-11-04 18:56:40,valid,8,75,8
ZHWX35(1),2019-11-04 18:53:00,valid,7,71,8
ZHWX35(1),2019-11-04 19:00:20,valid,8,76,8
ZHWX35(1),2019-11-04 19:05:20,valid,10,69,11
ZHWX35(1),2019-11-04 18:58:20,valid,13,67,15
ZHWX35(1),2019-11-04 04:32:40,valid,0,0,0
ZHWX35(1),2019-11-04 04:34:00,valid,0,0,0
ZHWX35(1),2019-11-04 04:35:20,valid,0,0,0
ZHWX35(1),2019-11-04 04:33:20,valid,1,83,1
ZHWX35(1),2019-11-04 04:35:00,valid,1,78,1
ZHWX35(1),2019-11-04 04:33:00,valid,0,0,0
ZHWX35(1),2019-11-04 04:34:40,valid,1,89,1
ZHWX35(1),2019-11-04 04:32:20,valid,1,83,1
ZHWX35(1),2019-11-04 04:34:20,valid,0,0,0
ZHWX35(1),2019-11-04 05:09:20,valid,0,0,0
ZHWX35(1),2019-11-04 09:11:20,valid,7,73,7
ZHWX35(1),2019-11-04 09:24:00,valid,3,65,5
ZHWX35(1),2019-11-04 09:25:40,valid,10,63,12
ZHWX35(1),2019-11-04 09:15:00,valid,7,80,7
ZHWX35(1),2019-11-04 09:17:20,valid,8,65,12
ZHWX35(1),2019-11-04 09:19:40,valid,7,71,8
ZHWX35(1),2019-11-04 09:22:00,valid,11,69,13
ZHWX35(1),2019-11-04 17:44:20,valid,6,13,39
ZHWX35(1),2019-11-04 17:46:40,valid,9,23,28
ZHWX35(1),2019-11-04 17:54:40,valid,9,31,22
ZHWX35(1),2019-11-04 17:57:00,valid,11,34,24
ZHWX35(1),2019-11-04 13:45:20,valid,9,67,11
ZHWX35(1),2019-11-04 13:39:40,valid,8,69,9
ZHWX35(1),2019-11-04 13:42:00,valid,9,72,10
ZHWX35(1),2019-11-04 13:44:20,valid,8,72,8
ZHWX35(1),2019-11-04 13:46:40,valid,7,72,8
ZHWX35(1),2019-11-04 13:38:40,valid,5,70,6
ZHWX35(1),2019-11-04 16:43:00,valid,7,71,8
ZHWX35(1),2019-11-04 16:38:20,valid,3,69,3
ZHWX35(1),2019-11-04 16:40:00,valid,10,69,12
ZHWX35(1),2019-11-04 16:42:40,valid,9,68,11
ZHWX35(1),2019-11-04 16:44:00,valid,8,69,9
ZHWX35(1),2019-11-04 09:16:20,valid,10,70,11
ZHWX35(1),2019-11-04 09:18:40,valid,6,70,7
ZHWX35(1),2019-11-04 09:21:00,valid,10,71,12
ZHWX35(1),2019-11-04 09:15:20,valid,7,75,7
ZHWX35(1),2019-11-04 09:17:40,valid,8,64,12
ZHWX35(1),2019-11-04 09:20:00,valid,4,70,8
ZHWX35(1),2019-11-04 17:38:40,valid,5,14,47
ZHWX35(1),2019-11-04 17:41:00,valid,6,22,47
ZHWX35(1),2019-11-04 17:49:00,valid,9,31,21
ZHWX35(1),2019-11-04 17:51:20,valid,8,20,32
ZHWX35(1),2019-11-04 17:59:20,valid,11,40,21
ZHWX35(1),2019-11-04 17:30:40,valid,11,65,13
ZHWX35(1),2019-11-04 17:33:00,valid,6,47,10
ZHWX35(1),2019-11-04 17:43:20,valid,8,17,34
ZHWX35(1),2019-11-04 13:41:00,valid,5,78,5
ZHWX35(1),2019-11-04 13:43:20,valid,5,78,5
ZHWX35(1),2019-11-04 13:45:40,valid,8,72,8
ZHWX35(1),2019-11-04 13:40:00,valid,3,74,3
ZHWX35(1),2019-11-04 13:42:20,valid,9,73,11
ZHWX35(1),2019-11-04 13:44:40,valid,5,74,5
ZHWX35(1),2019-11-04 13:39:00,valid,7,70,8
ZHWX35(1),2019-11-04 22:16:20,valid,2,88,2
ZHWX35(1),2019-11-04 22:49:40,valid,4,77,4
ZHWX35(1),2019-11-04 22:50:20,valid,3,75,3
ZHWX35(1),2019-11-04 11:31:00,valid,9,73,10
ZHWX35(1),2019-11-04 11:33:20,valid,8,72,9
ZHWX35(1),2019-11-04 11:27:40,valid,3,75,3
ZHWX35(1),2019-11-04 11:30:00,valid,11,72,12
ZHWX35(1),2019-11-04 00:45:40,valid,0,0,0
ZHWX35(1),2019-11-04 00:44:40,valid,3,75,3
ZHWX35(1),2019-11-04 00:47:00,valid,1,78,1
ZHWX35(1),2019-11-04 00:48:20,valid,1,74,1
ZHWX35(1),2019-11-04 22:50:40,valid,5,71,5
ZHWX35(1),2019-11-04 22:51:00,valid,4,74,4
ZHWX35(1),2019-11-04 22:15:20,valid,2,76,2
ZHWX35(1),2019-11-04 22:51:20,valid,4,72,4
ZHWX35(1),2019-11-04 22:51:40,valid,5,77,5
ZHWX35(1),2019-11-04 22:52:00,valid,0,0,0
ZHWX35(1),2019-11-04 22:16:40,valid,5,76,5
ZHWX35(1),2019-11-04 22:52:20,valid,5,74,5
ZHWX35(1),2019-11-04 22:52:40,valid,8,76,8
ZHWX35(1),2019-11-04 22:15:40,valid,7,73,7
ZHWX35(1),2019-11-04 22:47:40,valid,4,79,4
ZHWX35(1),2019-11-04 01:57:40,valid,1,83,1
ZHWX35(1),2019-11-04 02:01:40,valid,0,0,0
ZHWX35(1),2019-11-04 02:01:20,valid,1,83,1
ZHWX35(1),2019-11-04 01:59:00,valid,1,83,1
ZHWX35(1),2019-11-04 00:46:00,valid,0,0,0
ZHWX35(1),2019-11-04 00:45:00,valid,1,82,1
ZHWX35(1),2019-11-04 00:47:20,valid,1,78,1
ZHWX35(1),2019-11-04 00:44:00,valid,1,74,1
ZHWX35(1),2019-11-04 00:46:20,valid,0,0,0
ZHWX35(1),2019-11-04 01:05:00,valid,2,78,2
ZHWX35(1),2019-11-04 01:05:20,valid,0,0,0
ZHWX35(1),2019-11-04 11:32:20,valid,5,80,5
ZHWX35(1),2019-11-04 11:26:40,valid,6,75,6
ZHWX35(1),2019-11-04 11:34:40,valid,2,80,2
ZHWX35(1),2019-11-04 01:58:00,valid,1,82,1
ZHWX35(1),2019-11-04 02:00:20,valid,0,0,0
ZHWX35(1),2019-11-04 01:59:20,valid,0,0,0
ZHWX35(1),2019-11-04 02:00:40,valid,0,0,0
ZHWX35(1),2019-11-04 01:58:20,valid,0,0,0
ZHWX35(1),2019-11-04 01:57:20,valid,0,0,0
ZHWX35(1),2019-11-04 01:59:40,valid,0,0,0
ZHWX35(1),2019-11-04 02:03:00,valid,0,0,0
ZHWX35(1),2019-11-04 01:58:40,valid,0,0,0
ZHWX35(1),2019-11-04 02:01:00,valid,0,0,0
ZHWX35(1),2019-11-04 11:42:00,valid,5,71,6
ZHWX35(1),2019-11-04 11:42:20,valid,9,78,9
ZHWX35(1),2019-11-04 08:30:20,valid,9,75,9
ZHWX35(1),2019-11-04 08:17:40,valid,8,74,9
ZHWX35(1),2019-11-04 08:08:40,valid,4,74,5
ZHWX35(1),2019-11-04 08:11:00,valid,6,73,8
ZHWX35(1),2019-11-04 08:13:20,valid,6,68,7
ZHWX35(1),2019-11-04 08:10:00,valid,8,71,8
ZHWX35(1),2019-11-04 08:15:40,valid,6,76,6
ZHWX35(1),2019-11-04 08:12:20,valid,6,83,6
ZHWX35(1),2019-11-04 08:14:40,valid,10,74,9
ZHWX35(1),2019-11-04 08:09:00,valid,11,78,11
ZHWX35(1),2019-11-04 08:17:00,valid,7,73,7
ZHWX35(1),2019-11-04 08:11:20,valid,5,75,5
ZHWX35(1),2019-11-04 08:13:40,valid,8,77,8
ZHWX35(1),2019-11-04 21:49:20,valid,8,75,8
ZHWX35(1),2019-11-04 21:38:20,valid,3,71,4
ZHWX35(1),2019-11-04 21:40:40,valid,6,76,6
ZHWX35(1),2019-11-04 21:43:00,valid,10,75,10
ZHWX35(1),2019-11-04 21:45:20,valid,5,70,6
ZHWX35(1),2019-11-04 07:00:20,valid,12,42,21
ZHWX35(1),2019-11-04 07:00:40,valid,10,47,17
ZHWX35(1),2019-11-04 07:01:00,valid,11,51,17
ZHWX35(1),2019-11-04 07:01:20,valid,11,51,18
ZHWX35(1),2019-11-04 07:02:00,valid,11,55,16
ZHWX35(1),2019-11-04 06:59:20,valid,8,51,12
ZHWX35(1),2019-11-04 06:58:40,valid,9,56,12
ZHWX35(1),2019-11-04 07:01:40,valid,10,57,13
ZHWX35(1),2019-11-04 06:59:40,valid,11,50,18
ZHWX35(1),2019-11-04 06:59:00,valid,8,54,12
ZHWX35(1),2019-11-04 07:08:40,valid,10,42,18
ZHWX35(1),2019-11-04 21:48:20,valid,6,69,7
ZHWX35(1),2019-11-04 21:39:40,valid,11,74,11
ZHWX35(1),2019-11-04 21:42:00,valid,11,71,13
ZHWX35(1),2019-11-04 07:08:20,valid,9,37,20
ZHWX35(1),2019-11-04 07:04:00,valid,11,40,22
ZHWX35(1),2019-11-04 10:35:40,valid,8,66,9
ZHWX35(1),2019-11-04 10:36:00,valid,8,69,10
ZHWX35(1),2019-11-04 10:32:20,valid,5,71,6
ZHWX35(1),2019-11-04 10:34:40,valid,8,69,9
ZHWX35(1),2019-11-04 10:31:20,valid,12,68,14
ZHWX35(1),2019-11-04 10:33:40,valid,10,73,10
ZHWX35(1),2019-11-04 10:32:40,valid,6,76,6
ZHWX35(1),2019-11-04 10:35:20,valid,6,72,7
ZHWX35(1),2019-11-04 10:31:40,valid,7,74,7
ZHWX35(1),2019-11-04 10:34:00,valid,6,71,7
ZHWX35(1),2019-11-04 14:31:20,valid,9,59,14
