FSTR_LOOPGROUPID,FDT_TIME,FSTR_VALIDITY,FINT_VOLUME,FINT_SPEED,FINT_OCCUPY
ZHWX36(1),2019/11/5 13:14,valid,10,65,14
ZHWX36(1),2019/11/5 13:14,valid,8,65,12
ZHWX36(1),2019/11/5 13:15,valid,10,62,16
ZHWX36(1),2019/11/5 13:15,valid,8,68,12
ZHWX36(1),2019/11/5 13:15,valid,7,70,9
ZHWX36(1),2019/11/5 13:16,valid,9,70,12
ZHWX36(1),2019/11/5 13:16,valid,5,68,7
ZHWX36(1),2019/11/5 13:16,valid,5,72,9
ZHWX36(1),2019/11/5 13:17,valid,14,65,20
ZHWX36(1),2019/11/5 13:17,valid,7,65,9
ZHWX36(1),2019/11/5 13:17,valid,4,72,7
ZHWX36(1),2019/11/5 13:18,valid,8,61,11
ZHWX36(1),2019/11/5 13:18,valid,10,58,16
ZHWX36(1),2019/11/5 13:18,valid,10,63,15
ZHWX36(1),2019/11/5 13:19,valid,10,72,13
ZHWX36(1),2019/11/5 13:19,valid,7,71,9
ZHWX36(1),2019/11/5 13:19,valid,10,72,12
ZHWX36(1),2019/11/5 13:20,valid,9,67,34
ZHWX36(1),2019/11/5 13:20,valid,9,70,12
ZHWX36(1),2019/11/5 13:20,valid,9,74,13
ZHWX36(1),2019/11/5 13:21,valid,14,67,19
ZHWX36(1),2019/11/5 13:21,valid,9,65,12
ZHWX36(1),2019/11/5 13:21,valid,8,68,11
ZHWX36(1),2019/11/5 13:22,valid,8,62,11
ZHWX36(1),2019/11/5 13:22,valid,4,70,5
ZHWX36(1),2019/11/5 13:22,valid,8,69,15
ZHWX36(1),2019/11/5 13:23,valid,10,64,14
ZHWX36(1),2019/11/5 13:23,valid,9,72,12
ZHWX36(1),2019/11/5 13:23,valid,8,72,10
ZHWX36(1),2019/11/5 13:24,valid,8,72,10
ZHWX36(1),2019/11/5 13:24,valid,6,68,14
ZHWX36(1),2019/11/5 13:24,valid,7,74,9
ZHWX36(1),2019/11/5 13:25,valid,11,68,15
ZHWX36(1),2019/11/5 13:25,valid,8,71,11
ZHWX36(1),2019/11/5 13:25,valid,6,74,8
ZHWX36(1),2019/11/5 13:26,valid,5,78,6
ZHWX36(1),2019/11/5 13:26,valid,3,72,4
ZHWX36(1),2019/11/5 13:26,valid,8,68,10
ZHWX36(1),2019/11/5 13:27,valid,8,69,11
ZHWX36(1),2019/11/5 13:27,valid,12,66,19
ZHWX36(1),2019/11/5 13:27,valid,8,65,14
ZHWX36(1),2019/11/5 13:28,valid,10,55,18
ZHWX36(1),2019/11/5 13:28,valid,10,64,15
ZHWX36(1),2019/11/5 13:28,valid,8,67,13
ZHWX36(1),2019/11/5 13:29,valid,8,68,12
ZHWX36(1),2019/11/5 13:29,valid,9,64,13
ZHWX36(1),2019/11/5 13:29,valid,7,66,12
ZHWX36(1),2019/11/5 13:30,valid,8,69,13
ZHWX36(1),2019/11/5 13:30,valid,6,70,8
ZHWX36(1),2019/11/5 13:30,valid,6,73,8
ZHWX36(1),2019/11/5 13:31,valid,7,67,13
ZHWX36(1),2019/11/5 13:31,valid,8,71,11
ZHWX36(1),2019/11/5 13:31,valid,13,66,26
ZHWX36(1),2019/11/5 13:32,valid,9,74,18
ZHWX36(1),2019/11/5 13:32,valid,7,74,9
ZHWX36(1),2019/11/5 13:32,valid,4,77,5
ZHWX36(1),2019/11/5 13:33,valid,7,74,9
ZHWX36(1),2019/11/5 13:33,valid,6,74,9
ZHWX36(1),2019/11/5 13:33,valid,4,78,5
ZHWX36(1),2019/11/5 13:34,valid,10,73,14
ZHWX36(1),2019/11/5 13:34,valid,10,78,13
ZHWX36(1),2019/11/5 13:34,valid,9,76,14
ZHWX36(1),2019/11/5 13:35,valid,10,69,15
ZHWX36(1),2019/11/5 13:35,valid,10,68,15
ZHWX36(1),2019/11/5 13:35,valid,10,70,13
ZHWX36(1),2019/11/5 13:36,valid,7,69,10
ZHWX36(1),2019/11/5 13:36,valid,9,75,13
ZHWX36(1),2019/11/5 13:36,valid,8,63,11
ZHWX36(1),2019/11/5 13:37,valid,6,72,8
ZHWX36(1),2019/11/5 13:37,valid,11,73,14
ZHWX36(1),2019/11/5 13:37,valid,10,70,13
ZHWX36(1),2019/11/5 13:38,valid,8,71,10
ZHWX36(1),2019/11/5 13:38,valid,8,68,11
ZHWX36(1),2019/11/5 13:38,valid,9,68,12
ZHWX36(1),2019/11/5 13:39,valid,9,67,12
ZHWX36(1),2019/11/5 13:39,valid,10,64,15
ZHWX36(1),2019/11/5 13:39,valid,4,69,5
ZHWX36(1),2019/11/5 13:40,valid,9,53,17
ZHWX36(1),2019/11/5 13:40,valid,9,32,26
ZHWX36(1),2019/11/5 13:40,valid,9,55,16
ZHWX36(1),2019/11/5 13:41,valid,9,41,21
ZHWX36(1),2019/11/5 13:41,valid,11,41,27
ZHWX36(1),2019/11/5 13:41,valid,6,20,30
ZHWX36(1),2019/11/5 13:42,valid,6,18,50
ZHWX36(1),2019/11/5 13:42,valid,4,19,31
ZHWX36(1),2019/11/5 13:42,valid,4,26,43
ZHWX36(1),2019/11/5 13:43,valid,6,13,45
ZHWX36(1),2019/11/5 13:43,valid,4,7,47
ZHWX36(1),2019/11/5 13:43,valid,2,13,76
ZHWX36(1),2019/11/5 13:44,valid,6,19,36
ZHWX36(1),2019/11/5 13:44,valid,5,14,34
ZHWX36(1),2019/11/5 13:44,valid,4,12,70
ZHWX36(1),2019/11/5 13:45,valid,4,13,67
ZHWX36(1),2019/11/5 13:45,valid,5,20,41
ZHWX36(1),2019/11/5 13:45,valid,8,17,42
ZHWX36(1),2019/11/5 13:46,valid,7,24,27
ZHWX36(1),2019/11/5 13:46,valid,8,30,29
ZHWX36(1),2019/11/5 13:46,valid,10,39,25
ZHWX36(1),2019/11/5 13:47,valid,9,34,25
ZHWX36(1),2019/11/5 13:47,valid,9,41,19
ZHWX36(1),2019/11/5 13:47,valid,7,44,20
ZHWX36(1),2019/11/5 13:48,valid,8,56,14
ZHWX36(1),2019/11/5 13:48,valid,9,50,21
ZHWX36(1),2019/11/5 13:48,valid,9,53,16
ZHWX36(1),2019/11/5 13:49,valid,10,52,18
ZHWX36(1),2019/11/5 13:49,valid,11,51,21
ZHWX36(1),2019/11/5 13:49,valid,11,57,18
ZHWX36(1),2019/11/5 13:50,valid,11,50,21
ZHWX36(1),2019/11/5 13:50,valid,9,57,16
ZHWX36(1),2019/11/5 13:50,valid,9,52,15
ZHWX36(1),2019/11/5 13:51,valid,12,56,19
ZHWX36(1),2019/11/5 13:51,valid,11,57,19
ZHWX36(1),2019/11/5 13:51,valid,10,51,19
ZHWX36(1),2019/11/5 13:52,valid,13,61,19
ZHWX36(1),2019/11/5 13:52,valid,8,70,10
ZHWX36(1),2019/11/5 13:52,valid,6,77,10
ZHWX36(1),2019/11/5 13:53,valid,5,70,7
ZHWX36(1),2019/11/5 13:53,valid,10,79,12
ZHWX36(1),2019/11/5 13:53,valid,9,74,13
ZHWX36(1),2019/11/5 13:54,valid,6,76,9
ZHWX36(1),2019/11/5 13:54,valid,8,69,11
ZHWX36(1),2019/11/5 13:54,valid,14,52,27
ZHWX36(1),2019/11/5 13:55,valid,11,65,17
ZHWX36(1),2019/11/5 13:55,valid,11,73,15
ZHWX36(1),2019/11/5 13:55,valid,10,73,13
ZHWX36(1),2019/11/5 13:56,valid,6,65,9
ZHWX36(1),2019/11/5 13:56,valid,6,70,9
ZHWX36(1),2019/11/5 13:56,valid,8,66,11
ZHWX36(1),2019/11/5 13:57,valid,5,67,7
ZHWX36(1),2019/11/5 13:57,valid,6,60,11
ZHWX36(1),2019/11/5 13:57,valid,7,71,12
ZHWX36(1),2019/11/5 13:58,valid,7,77,8
ZHWX36(1),2019/11/5 13:58,valid,8,76,10
ZHWX36(1),2019/11/5 13:58,valid,7,75,10
ZHWX36(1),2019/11/5 13:59,valid,11,71,17
ZHWX36(1),2019/11/5 13:59,valid,9,65,15
ZHWX36(1),2019/11/5 13:59,valid,9,62,15
ZHWX36(1),2019/11/5 14:00,valid,12,63,18
ZHWX36(1),2019/11/5 14:00,valid,6,69,8
ZHWX36(1),2019/11/5 14:00,valid,7,72,9
ZHWX36(1),2019/11/5 14:01,valid,4,77,6
ZHWX36(1),2019/11/5 14:01,valid,7,78,8
ZHWX36(1),2019/11/5 14:01,valid,9,74,12
ZHWX36(1),2019/11/5 14:02,valid,9,63,14
ZHWX36(1),2019/11/5 14:02,valid,8,66,12
ZHWX36(1),2019/11/5 14:02,valid,5,74,6
ZHWX36(1),2019/11/5 14:03,valid,12,66,17
ZHWX36(1),2019/11/5 14:03,valid,8,65,12
ZHWX36(1),2019/11/5 14:03,valid,11,62,16
ZHWX36(1),2019/11/5 14:04,valid,9,66,13
ZHWX36(1),2019/11/5 14:04,valid,10,55,17
ZHWX36(1),2019/11/5 14:04,valid,10,46,23
ZHWX36(1),2019/11/5 14:05,valid,6,65,12
ZHWX36(1),2019/11/5 14:05,valid,10,63,14
ZHWX36(1),2019/11/5 14:05,valid,11,66,15
ZHWX36(1),2019/11/5 14:06,valid,12,70,16
ZHWX36(1),2019/11/5 14:06,valid,8,62,15
ZHWX36(1),2019/11/5 14:06,valid,9,66,13
ZHWX36(1),2019/11/5 14:07,valid,12,61,19
ZHWX36(1),2019/11/5 14:07,valid,6,65,10
ZHWX36(1),2019/11/5 14:07,valid,9,68,12
ZHWX36(1),2019/11/5 14:08,valid,4,67,6
ZHWX36(1),2019/11/5 14:08,valid,8,76,10
ZHWX36(1),2019/11/5 14:08,valid,4,70,6
ZHWX36(1),2019/11/5 14:09,valid,5,70,6
ZHWX36(1),2019/11/5 14:09,valid,10,66,13
ZHWX36(1),2019/11/5 14:09,valid,7,63,10
ZHWX36(1),2019/11/5 14:10,valid,10,70,13
ZHWX36(1),2019/11/5 14:10,valid,7,69,9
ZHWX36(1),2019/11/5 14:10,valid,6,66,8
ZHWX36(1),2019/11/5 14:11,valid,3,70,4
ZHWX36(1),2019/11/5 14:11,valid,6,66,8
ZHWX36(1),2019/11/5 14:11,valid,5,71,6
ZHWX36(1),2019/11/5 14:12,valid,7,67,10
ZHWX36(1),2019/11/5 14:12,valid,6,74,8
ZHWX36(1),2019/11/5 14:12,valid,6,53,13
ZHWX36(1),2019/11/5 14:13,valid,11,58,19
ZHWX36(1),2019/11/5 14:13,valid,9,53,15
ZHWX36(1),2019/11/5 14:13,valid,9,54,16
ZHWX36(1),2019/11/5 14:14,valid,4,62,6
ZHWX36(1),2019/11/5 14:14,valid,7,71,9
ZHWX36(1),2019/11/5 14:14,valid,10,69,13
ZHWX36(1),2019/11/5 14:15,valid,6,69,8
ZHWX36(1),2019/11/5 14:15,valid,13,69,18
ZHWX36(1),2019/11/5 14:15,valid,9,68,13
ZHWX36(1),2019/11/5 14:16,valid,4,71,6
ZHWX36(1),2019/11/5 14:16,valid,8,74,10
ZHWX36(1),2019/11/5 14:16,valid,9,72,16
ZHWX36(1),2019/11/5 14:17,valid,6,69,8
ZHWX36(1),2019/11/5 14:17,valid,3,80,4
ZHWX36(1),2019/11/5 14:17,valid,7,74,9
ZHWX36(1),2019/11/5 14:18,valid,3,75,4
ZHWX36(1),2019/11/5 14:18,valid,7,71,9
ZHWX36(1),2019/11/5 14:18,valid,4,76,5
ZHWX36(1),2019/11/5 14:19,valid,7,63,10
ZHWX36(1),2019/11/5 14:19,valid,6,67,8
ZHWX36(1),2019/11/5 14:19,valid,10,69,13
ZHWX36(1),2019/11/5 14:20,valid,8,71,10
ZHWX36(1),2019/11/5 14:20,valid,9,75,11
ZHWX36(1),2019/11/5 14:20,valid,7,74,10
ZHWX36(1),2019/11/5 14:21,valid,6,72,10
ZHWX36(1),2019/11/5 14:21,valid,11,69,15
ZHWX36(1),2019/11/5 14:21,valid,5,77,6
ZHWX36(1),2019/11/5 14:22,valid,6,72,8
ZHWX36(1),2019/11/5 14:22,valid,5,73,6
ZHWX36(1),2019/11/5 14:22,valid,8,72,11
ZHWX36(1),2019/11/5 14:23,valid,9,64,16
ZHWX36(1),2019/11/5 14:23,valid,8,64,12
ZHWX36(1),2019/11/5 14:23,valid,7,73,10
ZHWX36(1),2019/11/5 14:24,valid,8,74,10
ZHWX36(1),2019/11/5 14:24,valid,4,73,5
ZHWX36(1),2019/11/5 14:24,valid,5,71,6
ZHWX36(1),2019/11/5 14:25,valid,8,66,10
ZHWX36(1),2019/11/5 14:25,valid,7,71,9
ZHWX36(1),2019/11/5 14:25,valid,9,66,13
ZHWX36(1),2019/11/5 14:26,valid,8,71,10
ZHWX36(1),2019/11/5 14:26,valid,7,70,9
ZHWX36(1),2019/11/5 14:26,valid,8,71,10
ZHWX36(1),2019/11/5 14:27,valid,5,73,7
ZHWX36(1),2019/11/5 14:27,valid,6,70,8
ZHWX36(1),2019/11/5 14:27,valid,6,71,8
ZHWX36(1),2019/11/5 14:28,valid,6,73,8
ZHWX36(1),2019/11/5 14:28,valid,10,70,14
ZHWX36(1),2019/11/5 14:28,valid,5,68,7
ZHWX36(1),2019/11/5 14:29,valid,7,63,10
ZHWX36(1),2019/11/5 14:29,valid,5,74,7
ZHWX36(1),2019/11/5 14:29,valid,10,65,23
ZHWX36(1),2019/11/5 14:30,valid,9,74,12
ZHWX36(1),2019/11/5 14:30,valid,9,74,12
ZHWX36(1),2019/11/5 14:30,valid,7,71,9
ZHWX36(1),2019/11/5 14:31,valid,10,70,14
ZHWX36(1),2019/11/5 14:31,valid,3,86,4
ZHWX36(1),2019/11/5 14:31,valid,4,74,5
ZHWX36(1),2019/11/5 14:32,valid,12,76,17
ZHWX36(1),2019/11/5 14:32,valid,6,69,11
ZHWX36(1),2019/11/5 14:32,valid,6,78,8
ZHWX36(1),2019/11/5 14:33,valid,4,77,5
ZHWX36(1),2019/11/5 14:33,valid,10,72,14
ZHWX36(1),2019/11/5 14:33,valid,7,75,9
ZHWX36(1),2019/11/5 14:34,valid,12,70,16
ZHWX36(1),2019/11/5 14:34,valid,6,69,8
ZHWX36(1),2019/11/5 14:34,valid,5,66,7
ZHWX36(1),2019/11/5 14:35,valid,3,68,4
ZHWX36(1),2019/11/5 14:35,valid,9,69,21
ZHWX36(1),2019/11/5 14:35,valid,9,72,12
ZHWX36(1),2019/11/5 14:36,valid,7,73,9
ZHWX36(1),2019/11/5 14:36,valid,3,69,6
ZHWX36(1),2019/11/5 14:36,valid,9,64,13
ZHWX36(1),2019/11/5 14:37,valid,11,66,16
ZHWX36(1),2019/11/5 14:37,valid,6,72,8
ZHWX36(1),2019/11/5 14:37,valid,3,74,14
ZHWX36(1),2019/11/5 14:38,valid,5,72,6
ZHWX36(1),2019/11/5 14:38,valid,13,58,22
ZHWX36(1),2019/11/5 14:38,valid,11,62,16
ZHWX36(1),2019/11/5 14:39,valid,6,73,8
ZHWX36(1),2019/11/5 14:39,valid,7,69,9
ZHWX36(1),2019/11/5 14:39,valid,7,65,11
ZHWX36(1),2019/11/5 14:40,valid,9,68,13
ZHWX36(1),2019/11/5 14:40,valid,6,74,7
ZHWX36(1),2019/11/5 14:40,valid,8,71,10
ZHWX36(1),2019/11/5 14:41,valid,10,68,14
ZHWX36(1),2019/11/5 14:41,valid,5,71,7
ZHWX36(1),2019/11/5 14:41,valid,12,72,17
ZHWX36(1),2019/11/5 14:42,valid,9,69,13
ZHWX36(1),2019/11/5 14:42,valid,7,76,9
ZHWX36(1),2019/11/5 14:42,valid,7,67,12
ZHWX36(1),2019/11/5 14:43,valid,6,73,7
ZHWX36(1),2019/11/5 14:43,valid,10,70,13
ZHWX36(1),2019/11/5 14:43,valid,9,77,12
ZHWX36(1),2019/11/5 14:44,valid,7,74,11
ZHWX36(1),2019/11/5 14:44,valid,9,75,13
ZHWX36(1),2019/11/5 14:44,valid,8,72,11
ZHWX36(1),2019/11/5 14:45,valid,10,70,13
ZHWX36(1),2019/11/5 14:45,valid,9,71,12
ZHWX36(1),2019/11/5 14:45,valid,12,68,17
ZHWX36(1),2019/11/5 14:46,valid,8,70,12
ZHWX36(1),2019/11/5 14:46,valid,6,74,7
ZHWX36(1),2019/11/5 14:46,valid,8,74,10
ZHWX36(1),2019/11/5 14:47,valid,5,76,6
ZHWX36(1),2019/11/5 14:47,valid,4,73,5
ZHWX36(1),2019/11/5 14:47,valid,8,71,11
ZHWX36(1),2019/11/5 14:48,valid,7,76,10
ZHWX36(1),2019/11/5 14:48,valid,5,78,5
ZHWX36(1),2019/11/5 14:48,valid,3,75,3
ZHWX36(1),2019/11/5 14:49,valid,7,73,10
ZHWX36(1),2019/11/5 14:49,valid,6,72,8
ZHWX36(1),2019/11/5 14:49,valid,4,69,5
ZHWX36(1),2019/11/5 14:50,valid,8,71,10
ZHWX36(1),2019/11/5 14:50,valid,9,69,13
ZHWX36(1),2019/11/5 14:50,valid,5,73,7
ZHWX36(1),2019/11/5 14:51,valid,8,65,12
ZHWX36(1),2019/11/5 14:51,valid,8,70,10
ZHWX36(1),2019/11/5 14:51,valid,10,74,13
ZHWX36(1),2019/11/5 14:52,valid,7,76,9
ZHWX36(1),2019/11/5 14:52,valid,3,69,12
ZHWX36(1),2019/11/5 14:52,valid,6,70,8
ZHWX36(1),2019/11/5 14:53,valid,8,70,11
ZHWX36(1),2019/11/5 14:53,valid,8,67,11
ZHWX36(1),2019/11/5 14:53,valid,5,70,7
ZHWX36(1),2019/11/5 14:54,valid,7,57,11
ZHWX36(1),2019/11/5 14:54,valid,6,64,8
ZHWX36(1),2019/11/5 14:54,valid,4,67,5
ZHWX36(1),2019/11/5 14:55,valid,5,78,8
ZHWX36(1),2019/11/5 14:55,valid,7,72,9
ZHWX36(1),2019/11/5 14:55,valid,8,66,13
ZHWX36(1),2019/11/5 14:56,valid,6,68,8
ZHWX36(1),2019/11/5 14:56,valid,9,71,12
ZHWX36(1),2019/11/5 14:56,valid,8,75,9
ZHWX36(1),2019/11/5 14:57,valid,7,70,9
ZHWX36(1),2019/11/5 14:57,valid,8,65,11
ZHWX36(1),2019/11/5 14:57,valid,1,70,1
ZHWX36(1),2019/11/5 14:58,valid,9,64,14
ZHWX36(1),2019/11/5 14:58,valid,9,68,13
ZHWX36(1),2019/11/5 14:58,valid,9,71,13
ZHWX36(1),2019/11/5 14:59,valid,9,67,13
ZHWX36(1),2019/11/5 14:59,valid,9,74,11
ZHWX36(1),2019/11/5 14:59,valid,7,72,11
ZHWX36(1),2019/11/5 15:00,valid,10,70,13
ZHWX36(1),2019/11/5 15:00,valid,7,73,9
ZHWX36(1),2019/11/5 15:00,valid,5,79,6
ZHWX36(1),2019/11/5 15:01,valid,8,69,10
ZHWX36(1),2019/11/5 15:01,valid,8,70,12
ZHWX36(1),2019/11/5 15:01,valid,6,71,7
ZHWX36(1),2019/11/5 15:02,valid,8,75,10
ZHWX36(1),2019/11/5 15:02,valid,3,69,5
ZHWX36(1),2019/11/5 15:02,valid,13,71,16
ZHWX36(1),2019/11/5 15:03,valid,9,68,13
ZHWX36(1),2019/11/5 15:03,valid,5,72,7
ZHWX36(1),2019/11/5 15:03,valid,4,76,5
ZHWX36(1),2019/11/5 15:04,valid,6,76,10
ZHWX36(1),2019/11/5 15:04,valid,4,73,7
ZHWX36(1),2019/11/5 15:04,valid,6,77,7
ZHWX36(1),2019/11/5 15:05,valid,5,73,6
ZHWX36(1),2019/11/5 15:05,valid,10,71,14
ZHWX36(1),2019/11/5 15:05,valid,8,69,11
ZHWX36(1),2019/11/5 15:06,valid,6,79,9
ZHWX36(1),2019/11/5 15:06,valid,4,71,5
ZHWX36(1),2019/11/5 15:06,valid,8,66,11
ZHWX36(1),2019/11/5 15:07,valid,8,74,11
ZHWX36(1),2019/11/5 15:07,valid,7,76,9
ZHWX36(1),2019/11/5 15:07,valid,7,72,9
ZHWX36(1),2019/11/5 15:08,valid,7,71,11
ZHWX36(1),2019/11/5 15:08,valid,4,69,5
ZHWX36(1),2019/11/5 15:08,valid,10,66,14
ZHWX36(1),2019/11/5 15:09,valid,9,63,14
ZHWX36(1),2019/11/5 15:09,valid,8,72,12
ZHWX36(1),2019/11/5 15:09,valid,7,74,9
ZHWX36(1),2019/11/5 15:10,valid,6,68,8
ZHWX36(1),2019/11/5 15:10,valid,8,73,10
ZHWX36(1),2019/11/5 15:10,valid,3,78,3
ZHWX36(1),2019/11/5 15:11,valid,6,71,8
ZHWX36(1),2019/11/5 15:11,valid,10,65,14
ZHWX36(1),2019/11/5 15:11,valid,5,71,34
ZHWX36(1),2019/11/5 15:12,valid,8,67,11
ZHWX36(1),2019/11/5 15:12,valid,8,67,11
ZHWX36(1),2019/11/5 15:12,valid,6,70,8
ZHWX36(1),2019/11/5 15:13,valid,8,74,11
ZHWX36(1),2019/11/5 15:13,valid,7,69,10
ZHWX36(1),2019/11/5 15:13,valid,8,73,10
ZHWX36(1),2019/11/5 15:14,valid,2,76,2
ZHWX36(1),2019/11/5 15:14,valid,3,77,4
ZHWX36(1),2019/11/5 15:14,valid,9,73,12
ZHWX36(1),2019/11/5 15:15,valid,7,67,10
ZHWX36(1),2019/11/5 15:15,valid,5,71,6
ZHWX36(1),2019/11/5 15:15,valid,8,74,10
ZHWX36(1),2019/11/5 15:16,valid,4,74,5
ZHWX36(1),2019/11/5 15:16,valid,5,75,6
ZHWX36(1),2019/11/5 15:16,valid,9,71,12
ZHWX36(1),2019/11/5 15:17,valid,7,73,8
ZHWX36(1),2019/11/5 15:17,valid,4,70,5
ZHWX36(1),2019/11/5 15:17,valid,10,71,13
ZHWX36(1),2019/11/5 15:18,valid,7,73,9
ZHWX36(1),2019/11/5 15:18,valid,11,72,15
ZHWX36(1),2019/11/5 15:18,valid,6,74,8
ZHWX36(1),2019/11/5 15:19,valid,10,73,13
ZHWX36(1),2019/11/5 15:19,valid,3,73,4
ZHWX36(1),2019/11/5 15:19,valid,10,70,14
ZHWX36(1),2019/11/5 15:20,valid,8,63,13
ZHWX36(1),2019/11/5 15:20,valid,5,62,8
ZHWX36(1),2019/11/5 15:20,valid,7,73,9
ZHWX36(1),2019/11/5 15:21,valid,8,76,10
ZHWX36(1),2019/11/5 15:21,valid,6,67,8
ZHWX36(1),2019/11/5 15:21,valid,7,75,9
ZHWX36(1),2019/11/5 15:22,valid,7,68,9
ZHWX36(1),2019/11/5 15:22,valid,6,73,7
ZHWX36(1),2019/11/5 15:22,valid,6,79,7
ZHWX36(1),2019/11/5 15:23,valid,9,77,11
ZHWX36(1),2019/11/5 15:23,valid,6,72,8
ZHWX36(1),2019/11/5 15:23,valid,4,73,6
ZHWX36(1),2019/11/5 15:24,valid,10,73,12
ZHWX36(1),2019/11/5 15:24,valid,6,73,10
ZHWX36(1),2019/11/5 15:24,valid,4,76,5
ZHWX36(1),2019/11/5 15:25,valid,7,78,8
ZHWX36(1),2019/11/5 15:25,valid,7,72,9
ZHWX36(1),2019/11/5 15:25,valid,8,73,11
ZHWX36(1),2019/11/5 15:26,valid,7,73,9
ZHWX36(1),2019/11/5 15:26,valid,11,71,15
ZHWX36(1),2019/11/5 15:26,valid,10,73,13
ZHWX36(1),2019/11/5 15:27,valid,7,73,10
ZHWX36(1),2019/11/5 15:27,valid,9,72,12
ZHWX36(1),2019/11/5 15:27,valid,9,71,12
ZHWX36(1),2019/11/5 15:28,valid,8,70,12
ZHWX36(1),2019/11/5 15:28,valid,8,73,12
ZHWX36(1),2019/11/5 15:28,valid,6,68,10
ZHWX36(1),2019/11/5 15:29,valid,8,67,20
ZHWX36(1),2019/11/5 15:29,valid,9,67,13
ZHWX36(1),2019/11/5 15:29,valid,6,70,21
ZHWX36(1),2019/11/5 15:30,valid,3,75,4
ZHWX36(1),2019/11/5 15:30,valid,7,75,9
ZHWX36(1),2019/11/5 15:30,valid,6,74,7
ZHWX36(1),2019/11/5 15:31,valid,4,73,5
ZHWX36(1),2019/11/5 15:31,valid,4,77,5
ZHWX36(1),2019/11/5 15:31,valid,6,74,8
ZHWX36(1),2019/11/5 15:32,valid,6,73,9
ZHWX36(1),2019/11/5 15:32,valid,8,74,9
ZHWX36(1),2019/11/5 15:32,valid,7,70,9
ZHWX36(1),2019/11/5 15:33,valid,6,74,7
ZHWX36(1),2019/11/5 15:33,valid,8,60,14
ZHWX36(1),2019/11/5 15:33,valid,8,71,11
ZHWX36(1),2019/11/5 15:34,valid,4,70,5
ZHWX36(1),2019/11/5 15:34,valid,6,68,9
ZHWX36(1),2019/11/5 15:34,valid,8,67,11
ZHWX36(1),2019/11/5 15:35,valid,7,79,10
ZHWX36(1),2019/11/5 15:35,valid,10,77,13
ZHWX36(1),2019/11/5 15:35,valid,13,64,19
ZHWX36(1),2019/11/5 15:36,valid,5,72,7
ZHWX36(1),2019/11/5 15:36,valid,8,64,12
ZHWX36(1),2019/11/5 15:36,valid,8,66,12
ZHWX36(1),2019/11/5 15:37,valid,5,71,7
ZHWX36(1),2019/11/5 15:37,valid,9,74,12
ZHWX36(1),2019/11/5 15:37,valid,7,75,9
ZHWX36(1),2019/11/5 15:38,valid,8,71,13
ZHWX36(1),2019/11/5 15:38,valid,8,70,13
ZHWX36(1),2019/11/5 15:38,valid,7,70,10
ZHWX36(1),2019/11/5 15:39,valid,5,71,10
ZHWX36(1),2019/11/5 15:39,valid,8,69,15
ZHWX36(1),2019/11/5 15:39,valid,7,71,10
ZHWX36(1),2019/11/5 15:40,valid,6,73,10
ZHWX36(1),2019/11/5 15:40,valid,8,74,11
ZHWX36(1),2019/11/5 15:40,valid,9,64,15
ZHWX36(1),2019/11/5 15:41,valid,9,68,13
ZHWX36(1),2019/11/5 15:41,valid,5,71,6
ZHWX36(1),2019/11/5 15:41,valid,5,76,6
ZHWX36(1),2019/11/5 15:42,valid,7,76,10
ZHWX36(1),2019/11/5 15:42,valid,3,66,4
ZHWX36(1),2019/11/5 15:42,valid,5,73,7
ZHWX36(1),2019/11/5 15:43,valid,8,71,10
ZHWX36(1),2019/11/5 15:43,valid,6,77,7
ZHWX36(1),2019/11/5 15:43,valid,9,72,12
ZHWX36(1),2019/11/5 15:44,valid,4,76,5
ZHWX36(1),2019/11/5 15:44,valid,9,74,12
ZHWX36(1),2019/11/5 15:44,valid,7,71,11
ZHWX36(1),2019/11/5 15:45,valid,11,67,15
ZHWX36(1),2019/11/5 15:45,valid,4,75,5
ZHWX36(1),2019/11/5 15:45,valid,6,74,9
ZHWX36(1),2019/11/5 15:46,valid,8,75,9
ZHWX36(1),2019/11/5 15:46,valid,6,71,34
ZHWX36(1),2019/11/5 15:46,valid,10,70,13
ZHWX36(1),2019/11/5 15:47,valid,8,67,11
ZHWX36(1),2019/11/5 15:47,valid,5,69,9
ZHWX36(1),2019/11/5 15:47,valid,5,71,6
ZHWX36(1),2019/11/5 15:48,valid,8,66,11
ZHWX36(1),2019/11/5 15:48,valid,4,66,6
ZHWX36(1),2019/11/5 15:48,valid,7,71,9
ZHWX36(1),2019/11/5 15:49,valid,9,68,12
ZHWX36(1),2019/11/5 15:49,valid,8,73,10
ZHWX36(1),2019/11/5 15:49,valid,7,76,9
ZHWX36(1),2019/11/5 15:50,valid,10,69,13
ZHWX36(1),2019/11/5 15:50,valid,5,77,7
ZHWX36(1),2019/11/5 15:50,valid,8,70,10
ZHWX36(1),2019/11/5 15:51,valid,6,73,9
ZHWX36(1),2019/11/5 15:51,valid,7,75,9
ZHWX36(1),2019/11/5 15:51,valid,6,77,8
ZHWX36(1),2019/11/5 15:52,valid,4,81,4
ZHWX36(1),2019/11/5 15:52,valid,8,71,11
ZHWX36(1),2019/11/5 15:52,valid,5,70,7
ZHWX36(1),2019/11/5 15:53,valid,8,76,10
ZHWX36(1),2019/11/5 15:53,valid,6,71,7
ZHWX36(1),2019/11/5 15:53,valid,12,69,17
ZHWX36(1),2019/11/5 15:54,valid,10,71,14
